child_number,age_of_mother,age_of_child,p
4,84,53,0.125
4,84,54,0.125
4,85,44,0.125
4,85,49,0.25
4,85,53,0.125
4,85,54,0.125
4,85,57,0.25
4,85,62,0.125
4,88,46,0.0833333333333333
4,88,50,0.0833333333333333
4,88,52,0.0833333333333333
4,88,53,0.0833333333333333
4,88,55,0.0833333333333333
4,88,56,0.0833333333333333
4,88,58,0.0833333333333333
4,88,59,0.0833333333333333
4,88,61,0.166666666666667
4,88,63,0.0833333333333333
4,88,68,0.0833333333333333
4,89,43,0.0833333333333333
4,89,44,0.0833333333333333
4,89,46,0.166666666666667
4,89,49,0.0833333333333333
4,89,51,0.0833333333333333
4,89,53,0.0833333333333333
4,89,54,0.0833333333333333
4,89,55,0.0833333333333333
4,89,59,0.0833333333333333
4,89,60,0.0833333333333333
4,89,62,0.0833333333333333
4,92,49,0.25
4,92,61,0.25
4,92,64,0.25
4,92,67,0.25
5,26,0,0.1
5,26,1,0.1
5,26,2,0.5
5,26,4,0.1
5,26,7,0.2
5,27,0,0.2
5,27,3,0.133333333333333
5,27,4,0.0666666666666667
5,27,5,0.133333333333333
5,27,6,0.0666666666666667
5,27,7,0.133333333333333
5,27,9,0.133333333333333
5,27,11,0.0666666666666667
5,27,13,0.0666666666666667
5,28,0,0.12
5,28,1,0.08
5,28,2,0.04
5,28,3,0.16
5,28,4,0.04
5,28,5,0.04
5,28,6,0.08
5,28,7,0.04
5,28,8,0.08
5,28,9,0.08
5,28,10,0.04
5,28,11,0.04
5,28,12,0.12
5,28,14,0.04
5,29,0,0.4
5,29,5,0.2
5,29,8,0.2
5,29,9,0.2
5,30,0,0.1
5,30,1,0.1
5,30,5,0.1
5,30,6,0.2
5,30,7,0.1
5,30,9,0.2
5,30,11,0.1
5,30,12,0.1
5,31,0,0.0571428571428571
5,31,2,0.114285714285714
5,31,3,0.0571428571428571
5,31,4,0.0571428571428571
5,31,5,0.0857142857142857
5,31,6,0.0857142857142857
5,31,8,0.0857142857142857
5,31,10,0.17142857142857101
5,31,11,0.114285714285714
5,31,12,0.0857142857142857
5,31,13,0.0571428571428571
5,31,14,0.0285714285714286
5,32,1,0.2
5,32,5,0.2
5,32,8,0.1
5,32,9,0.2
5,32,10,0.1
5,32,11,0.1
5,32,14,0.1
5,33,1,0.142857142857143
5,33,2,0.0285714285714286
5,33,3,0.0285714285714286
5,33,4,0.0857142857142857
5,33,5,0.0285714285714286
5,33,6,0.0857142857142857
5,33,7,0.0857142857142857
5,33,8,0.0285714285714286
5,33,9,0.0571428571428571
5,33,10,0.0571428571428571
5,33,11,0.0857142857142857
5,33,12,0.0857142857142857
5,33,13,0.0857142857142857
5,33,15,0.0857142857142857
5,33,17,0.0285714285714286
5,34,0,0.05
5,34,1,0.125
5,34,2,0.025
5,34,3,0.025
5,34,4,0.025
5,34,5,0.075
5,34,6,0.05
5,34,7,0.075
5,34,8,0.1
5,34,9,0.075
5,34,10,0.025
5,34,11,0.075
5,34,12,0.1
5,34,14,0.05
5,34,15,0.075
5,34,17,0.05
5,35,0,0.0608695652173913
5,35,1,0.0260869565217391
5,35,2,0.0434782608695652
5,35,4,0.0434782608695652
5,35,5,0.0347826086956522
5,35,6,0.0434782608695652
5,35,7,0.0956521739130435
5,35,8,0.0434782608695652
5,35,9,0.0521739130434783
5,35,10,0.0782608695652174
5,35,11,0.0347826086956522
5,35,12,0.0695652173913043
5,35,13,0.0869565217391304
5,35,14,0.0521739130434783
5,35,15,0.104347826086957
5,35,16,0.0260869565217391
5,35,17,0.0434782608695652
5,35,18,0.0173913043478261
5,35,19,0.0347826086956522
5,35,20,0.00869565217391304
5,36,0,0.0285714285714286
5,36,1,0.0285714285714286
5,36,2,0.0571428571428571
5,36,3,0.0285714285714286
5,36,4,0.0571428571428571
5,36,5,0.0571428571428571
5,36,6,0.0285714285714286
5,36,7,0.0571428571428571
5,36,8,0.0857142857142857
5,36,9,0.0571428571428571
5,36,10,0.0285714285714286
5,36,11,0.0428571428571429
5,36,12,0.0714285714285714
5,36,13,0.0857142857142857
5,36,14,0.0285714285714286
5,36,15,0.0285714285714286
5,36,16,0.1
5,36,17,0.0571428571428571
5,36,18,0.0142857142857143
5,36,19,0.0571428571428571
5,37,0,0.0461538461538462
5,37,1,0.0307692307692308
5,37,2,0.0615384615384615
5,37,3,0.0461538461538462
5,37,4,0.0461538461538462
5,37,5,0.0923076923076923
5,37,6,0.0461538461538462
5,37,9,0.0615384615384615
5,37,10,0.0153846153846154
5,37,11,0.0307692307692308
5,37,12,0.0615384615384615
5,37,13,0.0769230769230769
5,37,14,0.0461538461538462
5,37,15,0.0615384615384615
5,37,16,0.0461538461538462
5,37,17,0.0461538461538462
5,37,18,0.0923076923076923
5,37,19,0.0307692307692308
5,37,20,0.0153846153846154
5,37,21,0.0307692307692308
5,37,23,0.0153846153846154
5,38,0,0.0461538461538462
5,38,1,0.0307692307692308
5,38,2,0.0615384615384615
5,38,3,0.0307692307692308
5,38,4,0.0461538461538462
5,38,5,0.0461538461538462
5,38,6,0.0307692307692308
5,38,7,0.0461538461538462
5,38,9,0.0307692307692308
5,38,10,0.0153846153846154
5,38,11,0.0307692307692308
5,38,12,0.0615384615384615
5,38,13,0.0615384615384615
5,38,14,0.0615384615384615
5,38,15,0.0461538461538462
5,38,16,0.0769230769230769
5,38,17,0.0153846153846154
5,38,18,0.0769230769230769
5,38,19,0.0461538461538462
5,38,20,0.0923076923076923
5,38,21,0.0153846153846154
5,38,23,0.0153846153846154
5,38,24,0.0153846153846154
5,39,0,0.0285714285714286
5,39,1,0.0428571428571429
5,39,2,0.0142857142857143
5,39,3,0.0428571428571429
5,39,4,0.0142857142857143
5,39,5,0.0428571428571429
5,39,6,0.0285714285714286
5,39,7,0.0428571428571429
5,39,8,0.0285714285714286
5,39,9,0.0571428571428571
5,39,10,0.0714285714285714
5,39,11,0.0142857142857143
5,39,12,0.0714285714285714
5,39,13,0.0428571428571429
5,39,14,0.0857142857142857
5,39,15,0.0571428571428571
5,39,16,0.0571428571428571
5,39,17,0.0571428571428571
5,39,18,0.0428571428571429
5,39,19,0.0571428571428571
5,39,20,0.0285714285714286
5,39,21,0.0428571428571429
5,39,22,0.0142857142857143
5,39,23,0.0142857142857143
5,40,0,0.0375
5,40,1,0.0125
5,40,2,0.0625
5,40,3,0.0375
5,40,4,0.025
5,40,5,0.0375
5,40,6,0.05
5,40,7,0.05
5,40,8,0.025
5,40,9,0.025
5,40,10,0.0375
5,40,11,0.0375
5,40,12,0.0625
5,40,13,0.075
5,40,14,0.0875
5,40,15,0.0375
5,40,17,0.1125
5,40,18,0.05
5,40,19,0.0375
5,40,20,0.025
5,40,21,0.025
5,40,22,0.0375
5,40,23,0.0125
5,41,1,0.05
5,41,2,0.0375
5,41,3,0.0375
5,41,4,0.0625
5,41,5,0.0375
5,41,6,0.0375
5,41,7,0.025
5,41,8,0.0625
5,41,9,0.0375
5,41,10,0.0125
5,41,11,0.0625
5,41,12,0.025
5,41,13,0.0125
5,41,14,0.0375
5,41,15,0.1
5,41,16,0.0375
5,41,17,0.0625
5,41,18,0.075
5,41,19,0.025
5,41,20,0.05
5,41,21,0.0375
5,41,22,0.0125
5,41,23,0.0125
5,41,24,0.025
5,41,25,0.0125
5,41,26,0.0125
5,42,1,0.0260869565217391
5,42,2,0.0347826086956522
5,42,3,0.0173913043478261
5,42,4,0.0521739130434783
5,42,5,0.0260869565217391
5,42,6,0.0347826086956522
5,42,7,0.0347826086956522
5,42,8,0.00869565217391304
5,42,9,0.0347826086956522
5,42,10,0.0869565217391304
5,42,11,0.0521739130434783
5,42,12,0.0434782608695652
5,42,13,0.0521739130434783
5,42,14,0.0434782608695652
5,42,15,0.0869565217391304
5,42,16,0.0608695652173913
5,42,17,0.0608695652173913
5,42,18,0.0260869565217391
5,42,19,0.0782608695652174
5,42,20,0.0347826086956522
5,42,21,0.0260869565217391
5,42,22,0.0347826086956522
5,42,23,0.0260869565217391
5,42,24,0.00869565217391304
5,42,25,0.00869565217391304
5,43,2,0.0222222222222222
5,43,3,0.0222222222222222
5,43,4,0.0222222222222222
5,43,5,0.0222222222222222
5,43,6,0.0222222222222222
5,43,7,0.0666666666666667
5,43,8,0.0222222222222222
5,43,9,0.0222222222222222
5,43,10,0.0444444444444444
5,43,11,0.0888888888888889
5,43,12,0.0888888888888889
5,43,13,0.0222222222222222
5,43,14,0.0222222222222222
5,43,15,0.111111111111111
5,43,16,0.0444444444444444
5,43,18,0.0222222222222222
5,43,19,0.0444444444444444
5,43,20,0.0444444444444444
5,43,21,0.0444444444444444
5,43,22,0.0444444444444444
5,43,23,0.0222222222222222
5,43,24,0.0666666666666667
5,43,26,0.0444444444444444
5,43,28,0.0222222222222222
5,44,0,0.0266666666666667
5,44,2,0.0133333333333333
5,44,3,0.0666666666666667
5,44,4,0.04
5,44,5,0.0533333333333333
5,44,6,0.0266666666666667
5,44,8,0.0533333333333333
5,44,9,0.0533333333333333
5,44,10,0.04
5,44,11,0.04
5,44,12,0.0533333333333333
5,44,13,0.0266666666666667
5,44,14,0.0533333333333333
5,44,15,0.0666666666666667
5,44,16,0.0666666666666667
5,44,17,0.04
5,44,18,0.0266666666666667
5,44,19,0.0666666666666667
5,44,20,0.0266666666666667
5,44,21,0.08
5,44,22,0.04
5,44,23,0.0133333333333333
5,44,24,0.0133333333333333
5,44,25,0.0133333333333333
5,45,0,0.0153846153846154
5,45,3,0.0153846153846154
5,45,4,0.0153846153846154
5,45,5,0.0153846153846154
5,45,6,0.0461538461538462
5,45,8,0.0615384615384615
5,45,9,0.0461538461538462
5,45,10,0.0769230769230769
5,45,11,0.0615384615384615
5,45,12,0.0461538461538462
5,45,13,0.0461538461538462
5,45,14,0.0615384615384615
5,45,15,0.0461538461538462
5,45,16,0.0461538461538462
5,45,17,0.0769230769230769
5,45,18,0.0461538461538462
5,45,19,0.0153846153846154
5,45,20,0.0461538461538462
5,45,21,0.0461538461538462
5,45,22,0.0307692307692308
5,45,23,0.0769230769230769
5,45,24,0.0153846153846154
5,45,26,0.0153846153846154
5,45,27,0.0153846153846154
5,45,29,0.0153846153846154
5,46,2,0.0222222222222222
5,46,3,0.0222222222222222
5,46,6,0.0666666666666667
5,46,7,0.0222222222222222
5,46,8,0.0222222222222222
5,46,9,0.111111111111111
5,46,10,0.0444444444444444
5,46,12,0.0222222222222222
5,46,13,0.0888888888888889
5,46,14,0.0222222222222222
5,46,16,0.0222222222222222
5,46,17,0.0888888888888889
5,46,18,0.0444444444444444
5,46,19,0.0888888888888889
5,46,21,0.0666666666666667
5,46,22,0.0444444444444444
5,46,23,0.0222222222222222
5,46,24,0.0222222222222222
5,46,25,0.0444444444444444
5,46,26,0.0444444444444444
5,46,27,0.0444444444444444
5,46,28,0.0222222222222222
5,47,6,0.0571428571428571
5,47,7,0.0571428571428571
5,47,8,0.0285714285714286
5,47,9,0.0285714285714286
5,47,10,0.0571428571428571
5,47,11,0.114285714285714
5,47,12,0.0571428571428571
5,47,13,0.0571428571428571
5,47,15,0.0571428571428571
5,47,16,0.0285714285714286
5,47,17,0.0285714285714286
5,47,18,0.0285714285714286
5,47,19,0.0285714285714286
5,47,20,0.0571428571428571
5,47,21,0.0571428571428571
5,47,22,0.0285714285714286
5,47,23,0.0571428571428571
5,47,24,0.0571428571428571
5,47,25,0.0571428571428571
5,47,26,0.0285714285714286
5,47,27,0.0285714285714286
5,48,2,0.0181818181818182
5,48,6,0.0181818181818182
5,48,7,0.0181818181818182
5,48,8,0.0363636363636364
5,48,9,0.0181818181818182
5,48,10,0.0181818181818182
5,48,11,0.0545454545454545
5,48,12,0.0909090909090909
5,48,13,0.0363636363636364
5,48,14,0.0363636363636364
5,48,16,0.0181818181818182
5,48,17,0.127272727272727
5,48,18,0.0181818181818182
5,48,19,0.0909090909090909
5,48,20,0.0363636363636364
5,48,21,0.0363636363636364
5,48,22,0.0363636363636364
5,48,23,0.109090909090909
5,48,24,0.0363636363636364
5,48,26,0.127272727272727
5,48,29,0.0181818181818182
5,49,6,0.04
5,49,9,0.04
5,49,10,0.04
5,49,11,0.08
5,49,12,0.08
5,49,14,0.04
5,49,16,0.04
5,49,17,0.04
5,49,18,0.08
5,49,20,0.12
5,49,21,0.04
5,49,23,0.16
5,49,25,0.04
5,49,26,0.08
5,49,28,0.04
5,49,32,0.04
5,50,5,0.0666666666666667
5,50,10,0.0666666666666667
5,50,14,0.0666666666666667
5,50,16,0.0666666666666667
5,50,17,0.0666666666666667
5,50,18,0.0666666666666667
5,50,20,0.0666666666666667
5,50,21,0.0666666666666667
5,50,22,0.0666666666666667
5,50,23,0.0666666666666667
5,50,24,0.0666666666666667
5,50,25,0.0666666666666667
5,50,26,0.0666666666666667
5,50,28,0.0666666666666667
5,50,29,0.0666666666666667
5,51,10,0.04
5,51,12,0.04
5,51,13,0.04
5,51,15,0.04
5,51,16,0.04
5,51,18,0.08
5,51,20,0.04
5,51,21,0.08
5,51,22,0.16
5,51,24,0.12
5,51,25,0.04
5,51,26,0.08
5,51,27,0.04
5,51,29,0.08
5,51,30,0.04
5,51,33,0.04
5,52,11,0.1
5,52,14,0.1
5,52,20,0.1
5,52,22,0.2
5,52,23,0.1
5,52,24,0.1
5,52,25,0.1
5,52,30,0.1
5,52,32,0.1
5,53,15,0.0666666666666667
5,53,17,0.0666666666666667
5,53,19,0.0666666666666667
5,53,21,0.133333333333333
5,53,22,0.0666666666666667
5,53,23,0.133333333333333
5,53,25,0.0666666666666667
5,53,26,0.0666666666666667
5,53,28,0.133333333333333
5,53,30,0.0666666666666667
5,53,31,0.0666666666666667
5,53,33,0.0666666666666667
5,54,10,0.05
5,54,14,0.1
5,54,15,0.05
5,54,16,0.05
5,54,19,0.05
5,54,20,0.15
5,54,21,0.05
5,54,22,0.1
5,54,23,0.1
5,54,24,0.05
5,54,25,0.05
5,54,26,0.05
5,54,28,0.1
5,54,31,0.05
5,55,12,0.075
5,55,15,0.05
5,55,16,0.025
5,55,17,0.025
5,55,18,0.1
5,55,19,0.1
5,55,20,0.05
5,55,21,0.025
5,55,22,0.05
5,55,23,0.05
5,55,24,0.025
5,55,25,0.05
5,55,26,0.025
5,55,27,0.075
5,55,28,0.075
5,55,30,0.05
5,55,31,0.05
5,55,32,0.025
5,55,33,0.05
5,55,35,0.025
5,56,13,0.133333333333333
5,56,16,0.0666666666666667
5,56,18,0.0666666666666667
5,56,19,0.133333333333333
5,56,21,0.0666666666666667
5,56,24,0.0666666666666667
5,56,25,0.0666666666666667
5,56,27,0.0666666666666667
5,56,29,0.0666666666666667
5,56,34,0.0666666666666667
5,56,36,0.0666666666666667
5,56,37,0.0666666666666667
5,56,38,0.0666666666666667
5,57,13,0.0333333333333333
5,57,15,0.0333333333333333
5,57,17,0.0333333333333333
5,57,20,0.0666666666666667
5,57,21,0.0666666666666667
5,57,22,0.1
5,57,23,0.1
5,57,24,0.0666666666666667
5,57,25,0.133333333333333
5,57,26,0.0333333333333333
5,57,27,0.0666666666666667
5,57,28,0.0333333333333333
5,57,30,0.0666666666666667
5,57,31,0.0333333333333333
5,57,33,0.0666666666666667
5,57,36,0.0333333333333333
5,57,37,0.0333333333333333
5,59,20,0.2
5,59,23,0.2
5,59,25,0.2
5,59,27,0.1
5,59,28,0.1
5,59,29,0.1
5,59,35,0.1
5,60,21,0.2
5,60,22,0.2
5,60,32,0.2
5,60,36,0.2
5,60,41,0.2
5,62,20,0.1
5,62,22,0.05
5,62,23,0.1
5,62,26,0.1
5,62,28,0.1
5,62,29,0.1
5,62,32,0.05
5,62,33,0.05
5,62,35,0.05
5,62,36,0.15
5,62,37,0.1
5,62,39,0.05
5,65,21,0.2
5,65,27,0.4
5,65,31,0.2
5,65,34,0.2
5,68,29,0.2
5,68,38,0.2
5,68,41,0.2
5,68,42,0.2
5,68,45,0.2
5,70,35,0.2
5,70,41,0.2
5,70,43,0.2
5,70,46,0.2
5,70,47,0.2
5,77,41,0.2
5,77,48,0.2
5,77,51,0.2
5,77,53,0.2
5,77,58,0.2
5,78,48,0.2
5,78,50,0.2
5,78,51,0.2
5,78,55,0.2
5,78,56,0.2
5,83,38,0.2
5,83,46,0.2
5,83,48,0.2
5,83,54,0.2
5,83,58,0.2
5,93,57,0.4
5,93,64,0.2
5,93,66,0.4
6,30,0,0.0833333333333333
6,30,1,0.166666666666667
6,30,6,0.0833333333333333
6,30,7,0.0833333333333333
6,30,9,0.0833333333333333
6,30,10,0.333333333333333
6,30,12,0.0833333333333333
6,30,13,0.0833333333333333
6,32,1,0.133333333333333
6,32,2,0.0666666666666667
6,32,3,0.1
6,32,5,0.0666666666666667
6,32,6,0.0666666666666667
6,32,7,0.0666666666666667
6,32,8,0.0666666666666667
6,32,9,0.0333333333333333
6,32,10,0.133333333333333
6,32,11,0.1
6,32,12,0.0333333333333333
6,32,13,0.0666666666666667
6,32,14,0.0333333333333333
6,32,16,0.0333333333333333
6,33,1,0.166666666666667
6,33,4,0.166666666666667
6,33,9,0.166666666666667
6,33,11,0.166666666666667
6,33,13,0.166666666666667
6,33,15,0.166666666666667
6,34,0,0.166666666666667
6,34,1,0.166666666666667
6,34,2,0.166666666666667
6,34,4,0.166666666666667
6,34,6,0.166666666666667
6,34,8,0.166666666666667
6,35,3,0.166666666666667
6,35,5,0.166666666666667
6,35,6,0.166666666666667
6,35,13,0.166666666666667
6,35,15,0.166666666666667
6,35,16,0.166666666666667
6,36,0,0.0833333333333333
6,36,1,0.0833333333333333
6,36,4,0.0833333333333333
6,36,6,0.0833333333333333
6,36,7,0.0833333333333333
6,36,9,0.0833333333333333
6,36,11,0.0833333333333333
6,36,12,0.0833333333333333
6,36,15,0.0833333333333333
6,36,17,0.0833333333333333
6,36,19,0.0833333333333333
6,36,20,0.0833333333333333
6,37,0,0.333333333333333
6,37,2,0.166666666666667
6,37,5,0.166666666666667
6,37,9,0.166666666666667
6,37,12,0.166666666666667
6,38,3,0.166666666666667
6,38,5,0.0833333333333333
6,38,10,0.0833333333333333
6,38,11,0.166666666666667
6,38,14,0.0833333333333333
6,38,15,0.0833333333333333
6,38,17,0.0833333333333333
6,38,19,0.166666666666667
6,38,21,0.0833333333333333
6,39,1,0.0833333333333333
6,39,2,0.0833333333333333
6,39,3,0.0833333333333333
6,39,6,0.166666666666667
6,39,8,0.0833333333333333
6,39,10,0.0833333333333333
6,39,12,0.166666666666667
6,39,15,0.0833333333333333
6,39,19,0.0833333333333333
6,39,21,0.0833333333333333
6,40,2,0.133333333333333
6,40,6,0.1
6,40,7,0.0666666666666667
6,40,8,0.1
6,40,9,0.0333333333333333
6,40,10,0.0333333333333333
6,40,11,0.0666666666666667
6,40,12,0.0666666666666667
6,40,13,0.0333333333333333
6,40,14,0.0666666666666667
6,40,16,0.0666666666666667
6,40,17,0.0333333333333333
6,40,19,0.0666666666666667
6,40,20,0.0333333333333333
6,40,21,0.0666666666666667
6,40,23,0.0333333333333333
6,41,2,0.0555555555555556
6,41,3,0.0555555555555556
6,41,5,0.0555555555555556
6,41,8,0.0555555555555556
6,41,9,0.0555555555555556
6,41,11,0.111111111111111
6,41,14,0.111111111111111
6,41,16,0.0555555555555556
6,41,17,0.111111111111111
6,41,19,0.111111111111111
6,41,20,0.0555555555555556
6,41,21,0.111111111111111
6,41,22,0.0555555555555556
6,42,2,0.0833333333333333
6,42,9,0.0833333333333333
6,42,11,0.0833333333333333
6,42,12,0.0833333333333333
6,42,13,0.0833333333333333
6,42,15,0.166666666666667
6,42,17,0.166666666666667
6,42,19,0.0833333333333333
6,42,22,0.0833333333333333
6,42,24,0.0833333333333333
6,43,1,0.0555555555555556
6,43,5,0.0555555555555556
6,43,6,0.0555555555555556
6,43,8,0.0555555555555556
6,43,9,0.0555555555555556
6,43,10,0.0555555555555556
6,43,11,0.0555555555555556
6,43,12,0.111111111111111
6,43,14,0.0555555555555556
6,43,15,0.0555555555555556
6,43,17,0.111111111111111
6,43,18,0.111111111111111
6,43,19,0.0555555555555556
6,43,20,0.0555555555555556
6,43,26,0.0555555555555556
6,44,2,0.0333333333333333
6,44,4,0.0333333333333333
6,44,7,0.0333333333333333
6,44,8,0.0333333333333333
6,44,10,0.0666666666666667
6,44,12,0.0666666666666667
6,44,13,0.1
6,44,14,0.0333333333333333
6,44,15,0.0666666666666667
6,44,16,0.0333333333333333
6,44,18,0.0666666666666667
6,44,19,0.0666666666666667
6,44,20,0.133333333333333
6,44,21,0.0333333333333333
6,44,22,0.0333333333333333
6,44,23,0.0333333333333333
6,44,24,0.0333333333333333
6,44,25,0.0333333333333333
6,44,26,0.0333333333333333
6,44,28,0.0333333333333333
6,45,4,0.166666666666667
6,45,6,0.166666666666667
6,45,9,0.166666666666667
6,45,11,0.166666666666667
6,45,13,0.166666666666667
6,45,14,0.166666666666667
6,46,4,0.0555555555555556
6,46,9,0.166666666666667
6,46,11,0.111111111111111
6,46,12,0.0555555555555556
6,46,16,0.111111111111111
6,46,21,0.0555555555555556
6,46,22,0.111111111111111
6,46,24,0.0555555555555556
6,46,25,0.0555555555555556
6,46,26,0.0555555555555556
6,46,27,0.0555555555555556
6,46,28,0.0555555555555556
6,46,30,0.0555555555555556
6,47,7,0.166666666666667
6,47,10,0.166666666666667
6,47,14,0.333333333333333
6,47,19,0.166666666666667
6,47,23,0.166666666666667
6,48,13,0.333333333333333
6,48,17,0.166666666666667
6,48,20,0.166666666666667
6,48,25,0.166666666666667
6,48,26,0.166666666666667
6,50,12,0.166666666666667
6,50,14,0.166666666666667
6,50,16,0.166666666666667
6,50,19,0.166666666666667
6,50,21,0.166666666666667
6,50,24,0.166666666666667
6,51,13,0.166666666666667
6,51,15,0.0833333333333333
6,51,17,0.0833333333333333
6,51,20,0.0833333333333333
6,51,22,0.0833333333333333
6,51,23,0.0833333333333333
6,51,24,0.0833333333333333
6,51,25,0.166666666666667
6,51,28,0.166666666666667
6,52,12,0.0666666666666667
6,52,13,0.0666666666666667
6,52,14,0.0333333333333333
6,52,15,0.0333333333333333
6,52,16,0.0333333333333333
6,52,17,0.0333333333333333
6,52,18,0.1
6,52,21,0.0333333333333333
6,52,22,0.0666666666666667
6,52,23,0.0666666666666667
6,52,24,0.1
6,52,26,0.0666666666666667
6,52,27,0.0666666666666667
6,52,28,0.1
6,52,29,0.0666666666666667
6,52,31,0.0333333333333333
6,52,32,0.0333333333333333
6,53,12,0.166666666666667
6,53,14,0.166666666666667
6,53,16,0.166666666666667
6,53,21,0.166666666666667
6,53,22,0.166666666666667
6,53,24,0.166666666666667
6,54,10,0.166666666666667
6,54,20,0.166666666666667
6,54,22,0.166666666666667
6,54,24,0.166666666666667
6,54,26,0.166666666666667
6,54,29,0.166666666666667
6,55,26,0.166666666666667
6,55,27,0.166666666666667
6,55,32,0.166666666666667
6,55,34,0.166666666666667
6,55,35,0.166666666666667
6,55,36,0.166666666666667
6,59,18,0.166666666666667
6,59,20,0.166666666666667
6,59,23,0.166666666666667
6,59,25,0.166666666666667
6,59,28,0.166666666666667
6,59,29,0.166666666666667
6,61,20,0.166666666666667
6,61,24,0.166666666666667
6,61,27,0.166666666666667
6,61,29,0.166666666666667
6,61,32,0.166666666666667
6,61,33,0.166666666666667
6,71,33,0.166666666666667
6,71,38,0.166666666666667
6,71,43,0.166666666666667
6,71,45,0.166666666666667
6,71,50,0.166666666666667
6,71,51,0.166666666666667
6,81,47,0.166666666666667
6,81,52,0.166666666666667
6,81,55,0.166666666666667
6,81,57,0.166666666666667
6,81,58,0.166666666666667
6,81,60,0.166666666666667
6,82,46,0.166666666666667
6,82,48,0.166666666666667
6,82,53,0.166666666666667
6,82,57,0.166666666666667
6,82,60,0.166666666666667
6,82,65,0.166666666666667
7,32,0,0.142857142857143
7,32,3,0.142857142857143
7,32,4,0.142857142857143
7,32,8,0.142857142857143
7,32,10,0.142857142857143
7,32,12,0.142857142857143
7,32,14,0.142857142857143
7,35,1,0.0714285714285714
7,35,2,0.0714285714285714
7,35,3,0.0714285714285714
7,35,4,0.0714285714285714
7,35,8,0.0714285714285714
7,35,9,0.142857142857143
7,35,11,0.0714285714285714
7,35,12,0.0714285714285714
7,35,13,0.142857142857143
7,35,14,0.0714285714285714
7,35,15,0.0714285714285714
7,35,16,0.0714285714285714
7,36,0,0.0714285714285714
7,36,2,0.142857142857143
7,36,3,0.0714285714285714
7,36,5,0.142857142857143
7,36,7,0.0714285714285714
7,36,11,0.142857142857143
7,36,13,0.142857142857143
7,36,15,0.0714285714285714
7,36,18,0.0714285714285714
7,36,21,0.0714285714285714
7,39,0,0.142857142857143
7,39,3,0.142857142857143
7,39,6,0.142857142857143
7,39,13,0.142857142857143
7,39,14,0.142857142857143
7,39,18,0.142857142857143
7,39,20,0.142857142857143
7,43,4,0.0714285714285714
7,43,6,0.0714285714285714
7,43,7,0.0714285714285714
7,43,10,0.0714285714285714
7,43,12,0.0714285714285714
7,43,15,0.0714285714285714
7,43,16,0.0714285714285714
7,43,17,0.0714285714285714
7,43,18,0.0714285714285714
